,folder,channel,type,filename,path,subbed,language,name,filetype,hardsub,episode,permalink,name_en,date,segment,name_ja,episode_id,date_id,peertubeid,cct_id,newpath,uploaded,langcheck,in_en,subs_burnt
476,raw,gakinotsukai,episode,#0378 (1997.07.27) -.mp4,raw/gakinotsukai/episode/#0378 (1997.07.27) -.mp4,False,ja,#0378 - ウォータースライダー世界最速に挑戦'97GAKI-1グランプリ,mp4,False,378,378-1-ja,,1997-07-27,0,ウォータースライダー世界最速に挑戦'97GAKI-1グランプリ,gakinotsukai378_0,gakinotsukai1997-07-27_0,gakinotsukai-378-1-ja,gakinotsukai_19970727_378_0,episode/gakinotsukai_19970727_378_0_ja.mp4,True,gakinotsukai1997-07-27,False,True
477,subbed,gakinotsukai,episode,#0379 - Genkai - Mild Seven.mp4,subbed/gakinotsukai/episode/#0379 - Genkai - Mild Seven.mp4,True,en,#0379 - Genkai - Mild Seven,mp4,False,379,379-1-en,Genkai - Mild Seven,1997-08-03,0,限界シリーズ 第3弾マイルドセブンはどこまでマイルドセブンなのか？マイルドセブンの限界に迫る！！,gakinotsukai379_0,,gakinotsukai-379-1-en,gakinotsukai_19970803_379_0,episode/gakinotsukai_19970803_379_0_en.mp4,True,gakinotsukai1997-08-03,True,True
478,raw,gakinotsukai,episode,#0380 (1997.08.10) - sound cuts out after 20 minutes.mp4,raw/gakinotsukai/episode/#0380 (1997.08.10) - sound cuts out after 20 minutes.mp4,False,ja,#0380 - 霊感キャディーとまわろう！心霊写真撮影マスターズ！！,mp4,False,380,380-1-ja,sound cuts out after 20 minutes,1997-08-10,0,霊感キャディーとまわろう！心霊写真撮影マスターズ！！,gakinotsukai380_0,gakinotsukai1997-08-10_0,gakinotsukai-380-1-ja,gakinotsukai_19970810_380_0,episode/gakinotsukai_19970810_380_0_ja.mp4,True,gakinotsukai1997-08-10,False,True
479,raw,gakinotsukai,episode,#0381 (1997.08.17) -.mp4,raw/gakinotsukai/episode/#0381 (1997.08.17) -.mp4,False,ja,#0381 - 回して回して１万円！！,mp4,False,381,381-1-ja,,1997-08-17,0,回して回して１万円！！,gakinotsukai381_0,gakinotsukai1997-08-17_0,gakinotsukai-381-1-ja,gakinotsukai_19970817_381_0,episode/gakinotsukai_19970817_381_0_ja.mp4,True,gakinotsukai1997-08-17,False,True
480,raw,gakinotsukai,episode,#0382 (1997.08.24) -.mp4,raw/gakinotsukai/episode/#0382 (1997.08.24) -.mp4,False,ja,#0382 - 公開＆未公開オープニングタイトルどなってかんだら 恐怖のバツがカミングスーン!! (前編),mp4,False,382,382-1-ja,,1997-08-24,0,公開＆未公開オープニングタイトルどなってかんだら 恐怖のバツがカミングスーン!! (前編),gakinotsukai382_0,gakinotsukai1997-08-24_0,gakinotsukai-382-1-ja,gakinotsukai_19970824_382_0,episode/gakinotsukai_19970824_382_0_ja.mp4,True,gakinotsukai1997-08-24,False,True
481,raw,gakinotsukai,episode,#0383 (1997.08.31) -.mp4,raw/gakinotsukai/episode/#0383 (1997.08.31) -.mp4,False,ja,#0383 - 公開＆未公開オープニングタイトルどなってかんだら 恐怖のバツがカミングスーン!! (後編),mp4,False,383,383-1-ja,,1997-08-31,0,公開＆未公開オープニングタイトルどなってかんだら 恐怖のバツがカミングスーン!! (後編),gakinotsukai383_0,gakinotsukai1997-08-31_0,gakinotsukai-383-1-ja,gakinotsukai_19970831_383_0,episode/gakinotsukai_19970831_383_0_ja.mp4,True,gakinotsukai1997-08-31,False,True
482,subbed,gakinotsukai,episode,#0384 - Tanaka Beautification Project.avi,subbed/gakinotsukai/episode/#0384 - Tanaka Beautification Project.avi,True,en,#0384 - Tanaka Beautification Project,avi,False,384,384-1-en,Tanaka Beautification Project,1997-09-07,0,ココリコ田中救済企画！ボクだってキレイになりた〜い！！      Happy Birthday9月8日松ちゃん34歳の誕生日,gakinotsukai384_0,,gakinotsukai-384-1-en,gakinotsukai_19970907_384_0,episode/gakinotsukai_19970907_384_0_en.avi,True,gakinotsukai1997-09-07,True,False
483,raw,gakinotsukai,episode,#0385 (1997.09.14) -.mp4,raw/gakinotsukai/episode/#0385 (1997.09.14) -.mp4,False,ja,#0385 - 山崎邦正の酒グセ徹底検証！！,mp4,False,385,385-1-ja,,1997-09-14,0,山崎邦正の酒グセ徹底検証！！,gakinotsukai385_0,gakinotsukai1997-09-14_0,gakinotsukai-385-1-ja,gakinotsukai_19970914_385_0,episode/gakinotsukai_19970914_385_0_ja.mp4,True,gakinotsukai1997-09-14,False,True
484,raw,gakinotsukai,episode,#0386 (1997.09.21) -.mp4,raw/gakinotsukai/episode/#0386 (1997.09.21) -.mp4,False,ja,#0386 - 七変化シリーズ 第8弾 ココリコ遠藤七変化！！ (山崎トーク20％を越えるか？結果報告！！),mp4,False,386,386-1-ja,,1997-09-21,0,七変化シリーズ 第8弾 ココリコ遠藤七変化！！ (山崎トーク20％を越えるか？結果報告！！),gakinotsukai386_0,gakinotsukai1997-09-21_0,gakinotsukai-386-1-ja,gakinotsukai_19970921_386_0,episode/gakinotsukai_19970921_386_0_ja.mp4,True,gakinotsukai1997-09-21,False,True
485,subbed,gakinotsukai,episode,#0387 - Shichi Henge - Tanaka Naoki.mp4,subbed/gakinotsukai/episode/#0387 - Shichi Henge - Tanaka Naoki.mp4,True,en,#0387 - Shichi Henge - Tanaka Naoki,mp4,False,387,387-1-en,Shichi Henge - Tanaka Naoki,1997-09-28,0,七変化シリーズ 第9弾 ココリコ田中七変化！！,gakinotsukai387_0,,gakinotsukai-387-1-en,gakinotsukai_19970928_387_0,episode/gakinotsukai_19970928_387_0_en.mp4,True,gakinotsukai1997-09-28,True,True
486,subbed,gakinotsukai,episode,#0388 - You Shouldnt Say That Word.flv,subbed/gakinotsukai/episode/#0388 - You Shouldnt Say That Word.flv,True,en,#0388 - You Shouldnt Say That Word,flv,False,388,388-1-en,You Shouldnt Say That Word,1997-10-12,0,ダウンタウン爆発企画それを言っちゃ〜おしめぇ〜よ〜！！,gakinotsukai388_0,,gakinotsukai-388-1-en,gakinotsukai_19971012_388_0,episode/gakinotsukai_19971012_388_0_en.flv,True,gakinotsukai1997-10-12,True,False
487,subbed,gakinotsukai,episode,#0389 - Yamasaki + Cocorico Skydiving Batsu.mp4,subbed/gakinotsukai/episode/#0389 - Yamasaki + Cocorico Skydiving Batsu.mp4,True,en,#0389 - Yamasaki + Cocorico Skydiving Batsu,mp4,False,389,389-1-en,Yamasaki + Cocorico Skydiving Batsu,1997-10-19,0,山崎邦正謝罪企画 スカイダイビング丸坊主,gakinotsukai389_0,,gakinotsukai-389-1-en,gakinotsukai_19971019_389_0,episode/gakinotsukai_19971019_389_0_en.mp4,True,gakinotsukai1997-10-19,True,True
488,raw,gakinotsukai,episode,#0390 (1997.10.26) -.mp4,raw/gakinotsukai/episode/#0390 (1997.10.26) -.mp4,False,ja,#0390 - 謎の生き物大暴れ捕獲作戦！！,mp4,False,390,390-1-ja,,1997-10-26,0,謎の生き物大暴れ捕獲作戦！！,gakinotsukai390_0,gakinotsukai1997-10-26_0,gakinotsukai-390-1-ja,gakinotsukai_19971026_390_0,episode/gakinotsukai_19971026_390_0_ja.mp4,True,gakinotsukai1997-10-26,False,True
489,raw,gakinotsukai,episode,#0391 (1997.11.02).mp4,raw/gakinotsukai/episode/#0391 (1997.11.02).mp4,False,ja,#0391 - 街角耐久企画 アツアツキッスグランプリ！！松本、１分間で視聴率５％上げることができたのか！？結果発表！！ ＆ヤクルトの高津＆石井＆古田が楽屋に遊びに来た。,mp4,False,391,391-1-ja,,1997-11-02,0,街角耐久企画 アツアツキッスグランプリ！！松本、１分間で視聴率５％上げることができたのか！？結果発表！！ ＆ヤクルトの高津＆石井＆古田が楽屋に遊びに来た。,gakinotsukai391_0,gakinotsukai1997-11-02_0,gakinotsukai-391-1-ja,gakinotsukai_19971102_391_0,episode/gakinotsukai_19971102_391_0_ja.mp4,True,gakinotsukai1997-11-02,False,True
490,raw,gakinotsukai,episode,#0392 (1997.11.09) -.mp4,raw/gakinotsukai/episode/#0392 (1997.11.09) -.mp4,False,ja,#0392 - 平成ポンポコたぬき寝入り合戦！！,mp4,False,392,392-1-ja,,1997-11-09,0,平成ポンポコたぬき寝入り合戦！！,gakinotsukai392_0,gakinotsukai1997-11-09_0,gakinotsukai-392-1-ja,gakinotsukai_19971109_392_0,episode/gakinotsukai_19971109_392_0_ja.mp4,True,gakinotsukai1997-11-09,False,True
491,raw,gakinotsukai,episode,#0393 (1997.11.16) -.mp4,raw/gakinotsukai/episode/#0393 (1997.11.16) -.mp4,False,ja,#0393 - ビッグゲストをガキに！直接出演交渉！！,mp4,False,393,393-1-ja,,1997-11-16,0,ビッグゲストをガキに！直接出演交渉！！,gakinotsukai393_0,gakinotsukai1997-11-16_0,gakinotsukai-393-1-ja,gakinotsukai_19971116_393_0,episode/gakinotsukai_19971116_393_0_ja.mp4,True,gakinotsukai1997-11-16,False,True
492,raw,gakinotsukai,episode,#0394 (1997.11.23) -.mp4,raw/gakinotsukai/episode/#0394 (1997.11.23) -.mp4,False,ja,#0394 - 七変化シリーズ 第10弾 新キャラ発見！(腰ふりおばちゃん)松本人志プロデュース七変化！！,mp4,False,394,394-1-ja,,1997-11-23,0,七変化シリーズ 第10弾 新キャラ発見！(腰ふりおばちゃん)松本人志プロデュース七変化！！,gakinotsukai394_0,gakinotsukai1997-11-23_0,gakinotsukai-394-1-ja,gakinotsukai_19971123_394_0,episode/gakinotsukai_19971123_394_0_ja.mp4,True,gakinotsukai1997-11-23,False,True
493,raw,gakinotsukai,episode,#0395 (1997.11.30).mp4,raw/gakinotsukai/episode/#0395 (1997.11.30).mp4,False,ja,#0395 - 平成ポンポコたぬき寝入り合戦！！2〜IN　よみうりランド〜,mp4,False,395,395-1-ja,,1997-11-30,0,平成ポンポコたぬき寝入り合戦！！2〜IN　よみうりランド〜,gakinotsukai395_0,gakinotsukai1997-11-30_0,gakinotsukai-395-1-ja,gakinotsukai_19971130_395_0,episode/gakinotsukai_19971130_395_0_ja.mp4,True,gakinotsukai1997-11-30,False,True
494,raw,gakinotsukai,episode,#0396 (1997.12.07) -.mp4,raw/gakinotsukai/episode/#0396 (1997.12.07) -.mp4,False,ja,#0396 - 山崎邦正ハッピー企画「ほんまの俺はおもろいで〜！！」,mp4,False,396,396-1-ja,,1997-12-07,0,山崎邦正ハッピー企画「ほんまの俺はおもろいで〜！！」,gakinotsukai396_0,gakinotsukai1997-12-07_0,gakinotsukai-396-1-ja,gakinotsukai_19971207_396_0,episode/gakinotsukai_19971207_396_0_ja.mp4,True,gakinotsukai1997-12-07,False,True
495,raw,gakinotsukai,episode,#0397 (1997.12.14) - opening.mp4,raw/gakinotsukai/episode/#0397 (1997.12.14) - opening.mp4,False,ja,#0397 - ものまねボイス企画 バレたらアカンでー！！,mp4,False,397,397-1-ja,opening,1997-12-14,0,ものまねボイス企画 バレたらアカンでー！！,gakinotsukai397_0,gakinotsukai1997-12-14_0,gakinotsukai-397-1-ja,gakinotsukai_19971214_397_0,episode/gakinotsukai_19971214_397_0_ja.mp4,True,gakinotsukai1997-12-14,False,True
496,raw,gakinotsukai,episode,#0398 (1997.12.21) -.mp4,raw/gakinotsukai/episode/#0398 (1997.12.21) -.mp4,False,ja,#0398 - 世界のお名前暗記合戦 外国人さんいらっしゃーい！！,mp4,False,398,398-1-ja,,1997-12-21,0,世界のお名前暗記合戦 外国人さんいらっしゃーい！！,gakinotsukai398_0,gakinotsukai1997-12-21_0,gakinotsukai-398-1-ja,gakinotsukai_19971221_398_0,episode/gakinotsukai_19971221_398_0_ja.mp4,True,gakinotsukai1997-12-21,False,True
497,raw,gakinotsukai,episode,#0399 (1997.12.28) -.mp4,raw/gakinotsukai/episode/#0399 (1997.12.28) -.mp4,False,ja,#0399 - スタッフ総出演！みんなで作ろう！ガキカレンダー'98！！,mp4,False,399,399-1-ja,,1997-12-28,0,スタッフ総出演！みんなで作ろう！ガキカレンダー'98！！,gakinotsukai399_0,gakinotsukai1997-12-28_0,gakinotsukai-399-1-ja,gakinotsukai_19971228_399_0,episode/gakinotsukai_19971228_399_0_ja.mp4,True,gakinotsukai1997-12-28,False,True
498,raw,gakinotsukai,episode,#0400 (1998.01.11) -.mp4,raw/gakinotsukai/episode/#0400 (1998.01.11) -.mp4,False,ja,#0400 - 祝400回記念！！みんなで選ぶガキの使い思い出の作品大特集！！,mp4,False,400,400-1-ja,,1998-01-11,0,祝400回記念！！みんなで選ぶガキの使い思い出の作品大特集！！,gakinotsukai400_0,gakinotsukai1998-01-11_0,gakinotsukai-400-1-ja,gakinotsukai_19980111_400_0,episode/gakinotsukai_19980111_400_0_ja.mp4,True,gakinotsukai1998-01-11,False,True
499,raw,gakinotsukai,episode,#0401 (1998.01.18) -.mp4,raw/gakinotsukai/episode/#0401 (1998.01.18) -.mp4,False,ja,#0401 - 山崎vs遠藤ギャグ対決！！しかし小紫が邪魔をして…,mp4,False,401,401-1-ja,,1998-01-18,0,山崎vs遠藤ギャグ対決！！しかし小紫が邪魔をして…,gakinotsukai401_0,gakinotsukai1998-01-18_0,gakinotsukai-401-1-ja,gakinotsukai_19980118_401_0,episode/gakinotsukai_19980118_401_0_ja.mp4,True,gakinotsukai1998-01-18,False,True
500,raw,gakinotsukai,episode,#0402 (1998.01.25) -.mp4,raw/gakinotsukai/episode/#0402 (1998.01.25) -.mp4,False,ja,#0402 - 新年会　第1弾第９回　新春大新年会！！＆笑いの渦を巻き起こせ！新春お笑いニューウェーブ漫才大合戦！！,mp4,False,402,402-1-ja,,1998-01-25,0,新年会　第1弾第９回　新春大新年会！！＆笑いの渦を巻き起こせ！新春お笑いニューウェーブ漫才大合戦！！,gakinotsukai402_0,gakinotsukai1998-01-25_0,gakinotsukai-402-1-ja,gakinotsukai_19980125_402_0,episode/gakinotsukai_19980125_402_0_ja.mp4,True,gakinotsukai1998-01-25,False,True
501,raw,gakinotsukai,episode,#0403 (1998.02.01) -.mp4,raw/gakinotsukai/episode/#0403 (1998.02.01) -.mp4,False,ja,#0403 - 過剰マネージャー藤原「申し訳ございません」検証！！,mp4,False,403,403-1-ja,,1998-02-01,0,過剰マネージャー藤原「申し訳ございません」検証！！,gakinotsukai403_0,gakinotsukai1998-02-01_0,gakinotsukai-403-1-ja,gakinotsukai_19980201_403_0,episode/gakinotsukai_19980201_403_0_ja.mp4,True,gakinotsukai1998-02-01,False,True
502,subbed,gakinotsukai,episode,#0404 - Kiki #00 - Ramen.avi,subbed/gakinotsukai/episode/#0404 - Kiki #00 - Ramen.avi,True,en,#0404 - Kiki #00 - Ramen,avi,False,404,404-1-en,Kiki #00 - Ramen,1998-02-08,0,松本人志・挑戦シリーズ 第14弾前人未到のききラーメンに挑戦松本人志は本当にラーメンを食べわけられるのか！？,gakinotsukai404_0,,gakinotsukai-404-1-en,gakinotsukai_19980208_404_0,episode/gakinotsukai_19980208_404_0_en.avi,True,gakinotsukai1998-02-08,True,False
503,raw,gakinotsukai,episode,#0405 (1998.02.15) - Hong Kong & back to Osaka.mp4,raw/gakinotsukai/episode/#0405 (1998.02.15) - Hong Kong & back to Osaka.mp4,False,ja,#0405 - ホンコンを大阪へ送りかえそう！,mp4,False,405,405-1-ja,Hong Kong & back to Osaka,1998-02-15,0,ホンコンを大阪へ送りかえそう！,gakinotsukai405_0,gakinotsukai1998-02-15_0,gakinotsukai-405-1-ja,gakinotsukai_19980215_405_0,episode/gakinotsukai_19980215_405_0_ja.mp4,True,gakinotsukai1998-02-15,False,True
504,raw,gakinotsukai,episode,#0406 (1998.02.22) -.flv,raw/gakinotsukai/episode/#0406 (1998.02.22) -.flv,False,ja,#0406 - お金が必要のないダウンタウンに遊びに連れてってもらおう！！,flv,False,406,406-1-ja,,1998-02-22,0,お金が必要のないダウンタウンに遊びに連れてってもらおう！！,gakinotsukai406_0,gakinotsukai1998-02-22_0,gakinotsukai-406-1-ja,gakinotsukai_19980222_406_0,episode/gakinotsukai_19980222_406_0_ja.flv,True,gakinotsukai1998-02-22,False,False
505,raw,gakinotsukai,episode,#0407 (1998.03.01) - Hamada is sick (Flashback SP).mp4,raw/gakinotsukai/episode/#0407 (1998.03.01) - Hamada is sick (Flashback SP).mp4,False,ja,#0407 - 浜田雅功病欠企画ガキの使い裏の裏まで見せますスペシャル！！      ダウンタウン交遊録,mp4,False,407,407-1-ja,Hamada is sick Flashback SP,1998-03-01,0,浜田雅功病欠企画ガキの使い裏の裏まで見せますスペシャル！！      ダウンタウン交遊録,gakinotsukai407_0,gakinotsukai1998-03-01_0,gakinotsukai-407-1-ja,gakinotsukai_19980301_407_0,episode/gakinotsukai_19980301_407_0_ja.mp4,True,gakinotsukai1998-03-01,False,True
506,raw,gakinotsukai,episode,#0408 (1998.03.08) -.mp4,raw/gakinotsukai/episode/#0408 (1998.03.08) -.mp4,False,ja,#0408 - トイレで一変化,mp4,False,408,408-1-ja,,1998-03-08,0,トイレで一変化,gakinotsukai408_0,gakinotsukai1998-03-08_0,gakinotsukai-408-1-ja,gakinotsukai_19980308_408_0,episode/gakinotsukai_19980308_408_0_ja.mp4,True,gakinotsukai1998-03-08,False,True
507,subbed,gakinotsukai,episode,#0409 - Hamadas Death Farewell Tears Contest.flv,subbed/gakinotsukai/episode/#0409 - Hamadas Death Farewell Tears Contest.flv,True,en,#0409 - Hamadas Death Farewell Tears Contest,flv,False,409,409-1-en,Hamadas Death Farewell Tears Contest,1998-03-15,0,「浜田が死んだ！？」バーチャルリアルリアクション涙のお別れコンテスト！！,gakinotsukai409_0,,gakinotsukai-409-1-en,gakinotsukai_19980315_409_0,episode/gakinotsukai_19980315_409_0_en.flv,True,gakinotsukai1998-03-15,True,False
508,raw,gakinotsukai,episode,#0410 (1998.03.29) - Roulette Game.mp4,raw/gakinotsukai/episode/#0410 (1998.03.29) - Roulette Game.mp4,False,ja,#0410 - セーフかバツか？ルーレットの神様の言う通りゲーム！！,mp4,False,410,410-1-ja,Roulette Game,1998-03-29,0,セーフかバツか？ルーレットの神様の言う通りゲーム！！,gakinotsukai410_0,gakinotsukai1998-03-29_0,gakinotsukai-410-1-ja,gakinotsukai_19980329_410_0,episode/gakinotsukai_19980329_410_0_ja.mp4,True,gakinotsukai1998-03-29,False,True
509,raw,gakinotsukai,episode,#0411 (1998.04.05) -.mp4,raw/gakinotsukai/episode/#0411 (1998.04.05) -.mp4,False,ja,#0411 - 大人の社会見学！アダルトビデオ撮影現場潜入ムンムンレポート！！,mp4,False,411,411-1-ja,,1998-04-05,0,大人の社会見学！アダルトビデオ撮影現場潜入ムンムンレポート！！,gakinotsukai411_0,gakinotsukai1998-04-05_0,gakinotsukai-411-1-ja,gakinotsukai_19980405_411_0,episode/gakinotsukai_19980405_411_0_ja.mp4,False,gakinotsukai1998-04-05,True,True
510,raw,gakinotsukai,episode,#0412 (1998.04.12) - Settling Love Problems.mp4,raw/gakinotsukai/episode/#0412 (1998.04.12) - Settling Love Problems.mp4,False,ja,#0412 - スタッフが大物芸能人と別れる！,mp4,False,412,412-1-ja,Settling Love Problems,1998-04-12,0,スタッフが大物芸能人と別れる！,gakinotsukai412_0,gakinotsukai1998-04-12_0,gakinotsukai-412-1-ja,gakinotsukai_19980412_412_0,episode/gakinotsukai_19980412_412_0_ja.mp4,True,gakinotsukai1998-04-12,False,True
511,raw,gakinotsukai,episode,#0413 (1998.04.19) - Matsumoto vs Hamada (Akiko Wada as BATSU GAME).mp4,raw/gakinotsukai/episode/#0413 (1998.04.19) - Matsumoto vs Hamada (Akiko Wada as BATSU GAME).mp4,False,ja,#0413 - 山崎邦正プレゼンツ世界初誰も損をしないおもしろ大決戦！！,mp4,False,413,413-1-ja,Matsumoto vs Hamada Akiko Wada as BATSU GAME,1998-04-19,0,山崎邦正プレゼンツ世界初誰も損をしないおもしろ大決戦！！,gakinotsukai413_0,gakinotsukai1998-04-19_0,gakinotsukai-413-1-ja,gakinotsukai_19980419_413_0,episode/gakinotsukai_19980419_413_0_ja.mp4,True,gakinotsukai1998-04-19,False,True
512,raw,gakinotsukai,episode,#0414 (1998.04.26) - Lytton vs Cocorico Battle.mp4,raw/gakinotsukai/episode/#0414 (1998.04.26) - Lytton vs Cocorico Battle.mp4,False,ja,#0414 - リットン調査団vsココリコ芸人 生き残り対決,mp4,False,414,414-1-ja,Lytton vs Cocorico Battle,1998-04-26,0,リットン調査団vsココリコ芸人 生き残り対決,gakinotsukai414_0,gakinotsukai1998-04-26_0,gakinotsukai-414-1-ja,gakinotsukai_19980426_414_0,episode/gakinotsukai_19980426_414_0_ja.mp4,True,gakinotsukai1998-04-26,False,True
513,raw,gakinotsukai,episode,#0415 (1998.05.03) - Downtown Wedding.mp4,raw/gakinotsukai/episode/#0415 (1998.05.03) - Downtown Wedding.mp4,False,ja,#0415 - 松本家・浜田家　結婚披露宴,mp4,False,415,415-1-ja,Downtown Wedding,1998-05-03,0,松本家・浜田家　結婚披露宴,gakinotsukai415_0,gakinotsukai1998-05-03_0,gakinotsukai-415-1-ja,gakinotsukai_19980503_415_0,episode/gakinotsukai_19980503_415_0_ja.mp4,True,gakinotsukai1998-05-03,False,True
514,raw,gakinotsukai,episode,#0416 (1998.05.10) -.mp4,raw/gakinotsukai/episode/#0416 (1998.05.10) -.mp4,False,ja,#0416 - Happy Birthday5月11日浜ちゃん35歳の誕生日！！,mp4,False,416,416-1-ja,,1998-05-10,0,Happy Birthday5月11日浜ちゃん35歳の誕生日！！,gakinotsukai416_0,gakinotsukai1998-05-10_0,gakinotsukai-416-1-ja,gakinotsukai_19980510_416_0,episode/gakinotsukai_19980510_416_0_ja.mp4,True,gakinotsukai1998-05-10,False,True
515,raw,gakinotsukai,episode,#0417 (1998.05.17) - High Tension.mp4,raw/gakinotsukai/episode/#0417 (1998.05.17) - High Tension.mp4,False,ja,#0417 - ハイテンション 第1弾ハイテンション ザ・ベストテン,mp4,False,417,417-1-ja,High Tension,1998-05-17,0,ハイテンション 第1弾ハイテンション ザ・ベストテン,gakinotsukai417_0,gakinotsukai1998-05-17_0,gakinotsukai-417-1-ja,gakinotsukai_19980517_417_0,episode/gakinotsukai_19980517_417_0_ja.mp4,True,gakinotsukai1998-05-17,False,True
516,subbed,gakinotsukai,episode,#0418 - Golf Competition.mp4,subbed/gakinotsukai/episode/#0418 - Golf Competition.mp4,True,en,#0418 - Golf Competition,mp4,False,418,418-1-en,Golf Competition,1998-05-24,0,今世紀最大！ 浜田vs松本他 夢のゴルフ対決！！,gakinotsukai418_0,,gakinotsukai-418-1-en,gakinotsukai_19980524_418_0,episode/gakinotsukai_19980524_418_0_en.mp4,True,gakinotsukai1998-05-24,True,True
517,subbed,gakinotsukai,episode,#0419 - Ass Works Grand Prix.mp4,subbed/gakinotsukai/episode/#0419 - Ass Works Grand Prix.mp4,True,en,#0419 - Ass Works Grand Prix,mp4,False,419,419-1-en,Ass Works Grand Prix,1998-05-31,0,めざせ一ケツ千金！ケッ作グランプリ！,gakinotsukai419_0,,gakinotsukai-419-1-en,gakinotsukai_19980531_419_0,episode/gakinotsukai_19980531_419_0_en.mp4,True,gakinotsukai1998-05-31,True,True
518,subbed,gakinotsukai,episode,#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2.mp4,subbed/gakinotsukai/episode/#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2.mp4,True,en,#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2,mp4,False,420,420-1-en,Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2,1998-06-07,0,山崎vsモリマン 第2弾芸能界因縁のリベンジマッチ！山崎vsモリマン エンドレスバトル！！,gakinotsukai420_0,,gakinotsukai-420-1-en,gakinotsukai_19980607_420_0,episode/gakinotsukai_19980607_420_0_en.mp4,True,gakinotsukai1998-06-07,True,True
519,raw,gakinotsukai,episode,#0421 (1998.06.14) - High Tension.mp4,raw/gakinotsukai/episode/#0421 (1998.06.14) - High Tension.mp4,False,ja,#0421 - ハイテンション 第2弾ハイテンション ザ・ベストテン2      新出囃子・タクシードライバー,mp4,False,421,421-1-ja,High Tension,1998-06-14,0,ハイテンション 第2弾ハイテンション ザ・ベストテン2      新出囃子・タクシードライバー,gakinotsukai421_0,gakinotsukai1998-06-14_0,gakinotsukai-421-1-ja,gakinotsukai_19980614_421_0,episode/gakinotsukai_19980614_421_0_ja.mp4,True,gakinotsukai1998-06-14,False,True
520,raw,gakinotsukai,episode,#0422 (1998.06.21) -.mp4,raw/gakinotsukai/episode/#0422 (1998.06.21) -.mp4,False,ja,#0422 - 菅プレゼンツ勝って勝って勝ちまくれ！嵐のオーバー・ザ・トップ！！,mp4,False,422,422-1-ja,,1998-06-21,0,菅プレゼンツ勝って勝って勝ちまくれ！嵐のオーバー・ザ・トップ！！,gakinotsukai422_0,gakinotsukai1998-06-21_0,gakinotsukai-422-1-ja,gakinotsukai_19980621_422_0,episode/gakinotsukai_19980621_422_0_ja.mp4,True,gakinotsukai1998-06-21,False,True
521,raw,gakinotsukai,episode,#0423 (1998.06.28) -.mp4,raw/gakinotsukai/episode/#0423 (1998.06.28) -.mp4,False,ja,#0423 - 未公開トーク!!,mp4,False,423,423-1-ja,,1998-06-28,0,未公開トーク!!,gakinotsukai423_0,gakinotsukai1998-06-28_0,gakinotsukai-423-1-ja,gakinotsukai_19980628_423_0,episode/gakinotsukai_19980628_423_0_ja.mp4,True,gakinotsukai1998-06-28,False,True
522,raw,gakinotsukai,episode,#0424 (1998.07.05) - Fishing Competition 4.mp4,raw/gakinotsukai/episode/#0424 (1998.07.05) - Fishing Competition 4.mp4,False,ja,#0424 - 釣りシリーズ 第4弾第4回 芸能人釣り選手権！！,mp4,False,424,424-1-ja,Fishing Competition 4,1998-07-05,0,釣りシリーズ 第4弾第4回 芸能人釣り選手権！！,gakinotsukai424_0,gakinotsukai1998-07-05_0,gakinotsukai-424-1-ja,gakinotsukai_19980705_424_0,episode/gakinotsukai_19980705_424_0_ja.mp4,True,gakinotsukai1998-07-05,False,True
523,raw,gakinotsukai,episode,#0425 (1998.07.19) -.mp4,raw/gakinotsukai/episode/#0425 (1998.07.19) -.mp4,False,ja,#0425 - 30分トーク,mp4,False,425,425-1-ja,,1998-07-19,0,30分トーク,gakinotsukai425_0,gakinotsukai1998-07-19_0,gakinotsukai-425-1-ja,gakinotsukai_19980719_425_0,episode/gakinotsukai_19980719_425_0_ja.mp4,True,gakinotsukai1998-07-19,False,True
524,raw,gakinotsukai,episode,#0426 (1998.07.26) -.mp4,raw/gakinotsukai/episode/#0426 (1998.07.26) -.mp4,False,ja,#0426 - さらば独身生活リットン水野ファイナルプロレスお見合い,mp4,False,426,426-1-ja,,1998-07-26,0,さらば独身生活リットン水野ファイナルプロレスお見合い,gakinotsukai426_0,gakinotsukai1998-07-26_0,gakinotsukai-426-1-ja,gakinotsukai_19980726_426_0,episode/gakinotsukai_19980726_426_0_ja.mp4,True,gakinotsukai1998-07-26,False,True
525,raw,gakinotsukai,episode,#0427 (1998.08.02) -.mp4,raw/gakinotsukai/episode/#0427 (1998.08.02) -.mp4,False,ja,#0427 - 松本人志作詞作曲「タクシードライバー」待望のスタジオレコーディング！！（前編）,mp4,False,427,427-1-ja,,1998-08-02,0,松本人志作詞作曲「タクシードライバー」待望のスタジオレコーディング！！（前編）,gakinotsukai427_0,gakinotsukai1998-08-02_0,gakinotsukai-427-1-ja,gakinotsukai_19980802_427_0,episode/gakinotsukai_19980802_427_0_ja.mp4,True,gakinotsukai1998-08-02,False,True
