,Unnamed: 0,folder,channel,type,filename,path,subbed,language,name,filetype,hardsub,episode,permalink,name_en,date,segment,name_ja,episode_id,date_id,peertubeid,cct_id,newpath,uploaded,langcheck,in_en,subs_burnt
0,3755,raw,lincoln,episode,Lincoln #016 (2002.02.21) - Hero dress up.mp4,raw/lincoln/episode/Lincoln #016 (2002.02.21) - Hero dress up.mp4,False,ja,Lincoln #016 2002.02.21 - Hero dress up,mp4,False,16,16-1-ja,Hero dress up,2002-02-21,0,,lincoln16_0,lincoln2002-02-21_0,lincoln-16-1-ja,lincoln_20020221_16_0,episode/lincoln_20020221_16_0_ja.mp4,False,lincoln2002-02-21,False,True
1,3741,raw,lincoln,episode,Lincoln #001 (2005.10.18) - The beginning.mp4,raw/lincoln/episode/Lincoln #001 (2005.10.18) - The beginning.mp4,False,ja,Lincoln #001 2005.10.18 - The beginning,mp4,False,1,1-1-ja,The beginning,2005-10-18,0,,lincoln1_0,lincoln2005-10-18_0,lincoln-1-1-ja,lincoln_20051018_1_0,episode/lincoln_20051018_1_0_ja.mp4,False,lincoln2005-10-18,False,True
2,3742,raw,lincoln,episode,"Lincoln #002 (2005.10.25) - Surprise Dinner,  Jump Rope Game.mp4","raw/lincoln/episode/Lincoln #002 (2005.10.25) - Surprise Dinner,  Jump Rope Game.mp4",False,ja,"Lincoln #002 2005.10.25 - Surprise Dinner,  Jump Rope Game",mp4,False,2,2-1-ja,"Surprise Dinner,  Jump Rope Game",2005-10-25,0,,lincoln2_0,lincoln2005-10-25_0,lincoln-2-1-ja,lincoln_20051025_2_0,episode/lincoln_20051025_2_0_ja.mp4,False,lincoln2005-10-25,False,True
3,3743,raw,lincoln,episode,Lincoln #003 (2005.11.01) - Friendly Downtown Iwao Nozomu.mp4,raw/lincoln/episode/Lincoln #003 (2005.11.01) - Friendly Downtown Iwao Nozomu.mp4,False,ja,Lincoln #003 2005.11.01 - Friendly Downtown Iwao Nozomu,mp4,False,3,3-1-ja,Friendly Downtown Iwao Nozomu,2005-11-01,0,,lincoln3_0,lincoln2005-11-01_0,lincoln-3-1-ja,lincoln_20051101_3_0,episode/lincoln_20051101_3_0_ja.mp4,False,lincoln2005-11-01,False,True
4,3744,raw,lincoln,episode,Lincoln #004 (2005.11.08) - Best 10 material.mp4,raw/lincoln/episode/Lincoln #004 (2005.11.08) - Best 10 material.mp4,False,ja,Lincoln #004 2005.11.08 - Best 10 material,mp4,False,4,4-1-ja,Best 10 material,2005-11-08,0,,lincoln4_0,lincoln2005-11-08_0,lincoln-4-1-ja,lincoln_20051108_4_0,episode/lincoln_20051108_4_0_ja.mp4,False,lincoln2005-11-08,False,True
5,3745,raw,lincoln,episode,Lincoln #005 (2005.11.15) - Summers bad breath check.mp4,raw/lincoln/episode/Lincoln #005 (2005.11.15) - Summers bad breath check.mp4,False,ja,Lincoln #005 2005.11.15 - Summers bad breath check,mp4,False,5,5-1-ja,Summers bad breath check,2005-11-15,0,,lincoln5_0,lincoln2005-11-15_0,lincoln-5-1-ja,lincoln_20051115_5_0,episode/lincoln_20051115_5_0_ja.mp4,False,lincoln2005-11-15,True,True
6,3746,raw,lincoln,episode,Lincoln #006 (2005.11.22) - Friendly Downtown Bibiru Oki.mp4,raw/lincoln/episode/Lincoln #006 (2005.11.22) - Friendly Downtown Bibiru Oki.mp4,False,ja,Lincoln #006 2005.11.22 - Friendly Downtown Bibiru Oki,mp4,False,6,6-1-ja,Friendly Downtown Bibiru Oki,2005-11-22,0,,lincoln6_0,lincoln2005-11-22_0,lincoln-6-1-ja,lincoln_20051122_6_0,episode/lincoln_20051122_6_0_ja.mp4,False,lincoln2005-11-22,False,True
7,3747,raw,lincoln,episode,Lincoln #007 (2005.11.29) - Pie or Kiss.mp4,raw/lincoln/episode/Lincoln #007 (2005.11.29) - Pie or Kiss.mp4,False,ja,Lincoln #007 2005.11.29 - Pie or Kiss,mp4,False,7,7-1-ja,Pie or Kiss,2005-11-29,0,,lincoln7_0,lincoln2005-11-29_0,lincoln-7-1-ja,lincoln_20051129_7_0,episode/lincoln_20051129_7_0_ja.mp4,False,lincoln2005-11-29,True,True
8,3748,raw,lincoln,episode,Lincoln #008 (2005.12.06) - Bowling & amusement park.mp4,raw/lincoln/episode/Lincoln #008 (2005.12.06) - Bowling & amusement park.mp4,False,ja,Lincoln #008 2005.12.06 - Bowling & amusement park,mp4,False,8,8-1-ja,Bowling & amusement park,2005-12-06,0,,lincoln8_0,lincoln2005-12-06_0,lincoln-8-1-ja,lincoln_20051206_8_0,episode/lincoln_20051206_8_0_ja.mp4,False,lincoln2005-12-06,False,True
9,3749,raw,lincoln,episode,Lincoln #009 (2005.12.13) - Royalty's party.mp4,raw/lincoln/episode/Lincoln #009 (2005.12.13) - Royalty's party.mp4,False,ja,Lincoln #009 2005.12.13 - Royalty's party,mp4,False,9,9-1-ja,Royalty's party,2005-12-13,0,,lincoln9_0,lincoln2005-12-13_0,lincoln-9-1-ja,lincoln_20051213_9_0,episode/lincoln_20051213_9_0_ja.mp4,False,lincoln2005-12-13,False,True
10,3770,raw,lincoln,episode,Lincoln #010 (2005.12.20) - Hamada buys presents for all.mp4,raw/lincoln/episode/Lincoln #010 (2005.12.20) - Hamada buys presents for all.mp4,False,ja,Lincoln #010 2005.12.20 - Hamada buys presents for all,mp4,False,10,10-1-ja,Hamada buys presents for all,2005-12-20,0,,lincoln10_0,lincoln2005-12-20_0,lincoln-10-1-ja,lincoln_20051220_10_0,episode/lincoln_20051220_10_0_ja.mp4,False,lincoln2005-12-20,False,True
11,3750,raw,lincoln,episode,Lincoln #011 (2006.01.17) - One phrase karaoke.mp4,raw/lincoln/episode/Lincoln #011 (2006.01.17) - One phrase karaoke.mp4,False,ja,Lincoln #011 2006.01.17 - One phrase karaoke,mp4,False,11,11-1-ja,One phrase karaoke,2006-01-17,0,,lincoln11_0,lincoln2006-01-17_0,lincoln-11-1-ja,lincoln_20060117_11_0,episode/lincoln_20060117_11_0_ja.mp4,False,lincoln2006-01-17,False,True
12,3751,raw,lincoln,episode,Lincoln #012 (2006.01.24) - Test Your Luck on Spa Tour.mp4,raw/lincoln/episode/Lincoln #012 (2006.01.24) - Test Your Luck on Spa Tour.mp4,False,ja,Lincoln #012 2006.01.24 - Test Your Luck on Spa Tour,mp4,False,12,12-1-ja,Test Your Luck on Spa Tour,2006-01-24,0,,lincoln12_0,lincoln2006-01-24_0,lincoln-12-1-ja,lincoln_20060124_12_0,episode/lincoln_20060124_12_0_ja.mp4,False,lincoln2006-01-24,True,True
13,3752,raw,lincoln,episode,"Lincoln #013 (2006.01.31) - Easy riders, One phrase karaoke.mp4","raw/lincoln/episode/Lincoln #013 (2006.01.31) - Easy riders, One phrase karaoke.mp4",False,ja,"Lincoln #013 2006.01.31 - Easy riders, One phrase karaoke",mp4,False,13,13-1-ja,"Easy riders, One phrase karaoke",2006-01-31,0,,lincoln13_0,lincoln2006-01-31_0,lincoln-13-1-ja,lincoln_20060131_13_0,episode/lincoln_20060131_13_0_ja.mp4,False,lincoln2006-01-31,False,True
14,3753,raw,lincoln,episode,Lincoln #014 (2006.02.07) - Friendly Downtown Yamasato Ry.mp4,raw/lincoln/episode/Lincoln #014 (2006.02.07) - Friendly Downtown Yamasato Ry.mp4,False,ja,Lincoln #014 2006.02.07 - Friendly Downtown Yamasato Ry,mp4,False,14,14-1-ja,Friendly Downtown Yamasato Ry,2006-02-07,0,,lincoln14_0,lincoln2006-02-07_0,lincoln-14-1-ja,lincoln_20060207_14_0,episode/lincoln_20060207_14_0_ja.mp4,False,lincoln2006-02-07,False,True
15,3754,raw,lincoln,episode,Lincoln #015 (2006.02.14) - Taxis hidden camera.mp4,raw/lincoln/episode/Lincoln #015 (2006.02.14) - Taxis hidden camera.mp4,False,ja,Lincoln #015 2006.02.14 - Taxis hidden camera,mp4,False,15,15-1-ja,Taxis hidden camera,2006-02-14,0,,lincoln15_0,lincoln2006-02-14_0,lincoln-15-1-ja,lincoln_20060214_15_0,episode/lincoln_20060214_15_0_ja.mp4,False,lincoln2006-02-14,True,True
16,3756,raw,lincoln,episode,Lincoln #017 (2006.02.28) - Money Guessing Game.mp4,raw/lincoln/episode/Lincoln #017 (2006.02.28) - Money Guessing Game.mp4,False,ja,Lincoln #017 2006.02.28 - Money Guessing Game,mp4,False,17,17-1-ja,Money Guessing Game,2006-02-28,0,,lincoln17_0,lincoln2006-02-28_0,lincoln-17-1-ja,lincoln_20060228_17_0,episode/lincoln_20060228_17_0_ja.mp4,False,lincoln2006-02-28,False,True
17,3757,raw,lincoln,episode,Lincoln #018 (2006.03.07) - Speed Skating.mp4,raw/lincoln/episode/Lincoln #018 (2006.03.07) - Speed Skating.mp4,False,ja,Lincoln #018 2006.03.07 - Speed Skating,mp4,False,18,18-1-ja,Speed Skating,2006-03-07,0,,lincoln18_0,lincoln2006-03-07_0,lincoln-18-1-ja,lincoln_20060307_18_0,episode/lincoln_20060307_18_0_ja.mp4,False,lincoln2006-03-07,False,True
18,3758,raw,lincoln,episode,Lincoln #019 (2006.03.14) - Top 10 expensive episodes.mp4,raw/lincoln/episode/Lincoln #019 (2006.03.14) - Top 10 expensive episodes.mp4,False,ja,Lincoln #019 2006.03.14 - Top 10 expensive episodes,mp4,False,19,19-1-ja,Top 10 expensive episodes,2006-03-14,0,,lincoln19_0,lincoln2006-03-14_0,lincoln-19-1-ja,lincoln_20060314_19_0,episode/lincoln_20060314_19_0_ja.mp4,False,lincoln2006-03-14,False,True
19,3759,raw,lincoln,episode,Lincoln #020 (2006.03.21) - Rookie Games.mp4,raw/lincoln/episode/Lincoln #020 (2006.03.21) - Rookie Games.mp4,False,ja,Lincoln #020 2006.03.21 - Rookie Games,mp4,False,20,20-1-ja,Rookie Games,2006-03-21,0,,lincoln20_0,lincoln2006-03-21_0,lincoln-20-1-ja,lincoln_20060321_20_0,episode/lincoln_20060321_20_0_ja.mp4,False,lincoln2006-03-21,False,True
20,3760,raw,lincoln,episode,"Lincoln #022 (2006.04.03) - Udo's Bachelor Party, Rookie Race.mp4","raw/lincoln/episode/Lincoln #022 (2006.04.03) - Udo's Bachelor Party, Rookie Race.mp4",False,ja,"Lincoln #022 2006.04.03 - Udo's Bachelor Party, Rookie Race",mp4,False,22,22-1-ja,"Udo's Bachelor Party, Rookie Race",2006-04-03,0,,lincoln22_0,lincoln2006-04-03_0,lincoln-22-1-ja,lincoln_20060403_22_0,episode/lincoln_20060403_22_0_ja.mp4,False,lincoln2006-04-03,False,True
21,3771,raw,lincoln,episode,Lincoln #021 (2006.04.18) - Eating Contest with bingo.mp4,raw/lincoln/episode/Lincoln #021 (2006.04.18) - Eating Contest with bingo.mp4,False,ja,Lincoln #021 2006.04.18 - Eating Contest with bingo,mp4,False,21,21-1-ja,Eating Contest with bingo,2006-04-18,0,,lincoln21_0,lincoln2006-04-18_0,lincoln-21-1-ja,lincoln_20060418_21_0,episode/lincoln_20060418_21_0_ja.mp4,False,lincoln2006-04-18,False,True
22,3761,raw,lincoln,episode,Lincoln #023 (2006.05.02) - Otake's Date with Haranishi's Mom.mp4,raw/lincoln/episode/Lincoln #023 (2006.05.02) - Otake's Date with Haranishi's Mom.mp4,False,ja,Lincoln #023 2006.05.02 - Otake's Date with Haranishi's Mom,mp4,False,23,23-1-ja,Otake's Date with Haranishi's Mom,2006-05-02,0,,lincoln23_0,lincoln2006-05-02_0,lincoln-23-1-ja,lincoln_20060502_23_0,episode/lincoln_20060502_23_0_ja.mp4,False,lincoln2006-05-02,True,True
23,3762,raw,lincoln,episode,Lincoln #024 (2006.05.09) - Friendly Downtown Ogiyahagi.mp4,raw/lincoln/episode/Lincoln #024 (2006.05.09) - Friendly Downtown Ogiyahagi.mp4,False,ja,Lincoln #024 2006.05.09 - Friendly Downtown Ogiyahagi,mp4,False,24,24-1-ja,Friendly Downtown Ogiyahagi,2006-05-09,0,,lincoln24_0,lincoln2006-05-09_0,lincoln-24-1-ja,lincoln_20060509_24_0,episode/lincoln_20060509_24_0_ja.mp4,False,lincoln2006-05-09,False,True
24,3763,raw,lincoln,episode,"Lincoln #025 (2006.05.16) - Hamada's 43rd Birthday, Giant project Instant ramen.mp4","raw/lincoln/episode/Lincoln #025 (2006.05.16) - Hamada's 43rd Birthday, Giant project Instant ramen.mp4",False,ja,"Lincoln #025 2006.05.16 - Hamada's 43rd Birthday, Giant project Instant ramen",mp4,False,25,25-1-ja,"Hamada's 43rd Birthday, Giant project Instant ramen",2006-05-16,0,,lincoln25_0,lincoln2006-05-16_0,lincoln-25-1-ja,lincoln_20060516_25_0,episode/lincoln_20060516_25_0_ja.mp4,False,lincoln2006-05-16,False,True
25,3764,raw,lincoln,episode,Lincoln #026 (2006.05.23) - Hidden Camera.mp4,raw/lincoln/episode/Lincoln #026 (2006.05.23) - Hidden Camera.mp4,False,ja,Lincoln #026 2006.05.23 - Hidden Camera,mp4,False,26,26-1-ja,Hidden Camera,2006-05-23,0,,lincoln26_0,lincoln2006-05-23_0,lincoln-26-1-ja,lincoln_20060523_26_0,episode/lincoln_20060523_26_0_ja.mp4,False,lincoln2006-05-23,False,True
26,3765,raw,lincoln,episode,Lincoln #027 (2006.05.30) - School Boy Games.mp4,raw/lincoln/episode/Lincoln #027 (2006.05.30) - School Boy Games.mp4,False,ja,Lincoln #027 2006.05.30 - School Boy Games,mp4,False,27,27-1-ja,School Boy Games,2006-05-30,0,,lincoln27_0,lincoln2006-05-30_0,lincoln-27-1-ja,lincoln_20060530_27_0,episode/lincoln_20060530_27_0_ja.mp4,False,lincoln2006-05-30,False,True
27,3766,raw,lincoln,episode,Lincoln #028 (2006.06.06) - Amano's Date with Himura's Mom.mp4,raw/lincoln/episode/Lincoln #028 (2006.06.06) - Amano's Date with Himura's Mom.mp4,False,ja,Lincoln #028 2006.06.06 - Amano's Date with Himura's Mom,mp4,False,28,28-1-ja,Amano's Date with Himura's Mom,2006-06-06,0,,lincoln28_0,lincoln2006-06-06_0,lincoln-28-1-ja,lincoln_20060606_28_0,episode/lincoln_20060606_28_0_ja.mp4,False,lincoln2006-06-06,False,True
28,3767,raw,lincoln,episode,Lincoln #029 (2006.06.13) - Friendly Downtown Yuki Himura.mp4,raw/lincoln/episode/Lincoln #029 (2006.06.13) - Friendly Downtown Yuki Himura.mp4,False,ja,Lincoln #029 2006.06.13 - Friendly Downtown Yuki Himura,mp4,False,29,29-1-ja,Friendly Downtown Yuki Himura,2006-06-13,0,,lincoln29_0,lincoln2006-06-13_0,lincoln-29-1-ja,lincoln_20060613_29_0,episode/lincoln_20060613_29_0_ja.mp4,False,lincoln2006-06-13,False,True
29,3768,raw,lincoln,episode,Lincoln #030 (2006.06.20) - Quiz the Elderly.mp4,raw/lincoln/episode/Lincoln #030 (2006.06.20) - Quiz the Elderly.mp4,False,ja,Lincoln #030 2006.06.20 - Quiz the Elderly,mp4,False,30,30-1-ja,Quiz the Elderly,2006-06-20,0,,lincoln30_0,lincoln2006-06-20_0,lincoln-30-1-ja,lincoln_20060620_30_0,episode/lincoln_20060620_30_0_ja.mp4,False,lincoln2006-06-20,False,True
30,3769,raw,lincoln,episode,Lincoln #031 (2006.06.27) - Hidden camera (1).mp4,raw/lincoln/episode/Lincoln #031 (2006.06.27) - Hidden camera (1).mp4,False,ja,Lincoln #031 2006.06.27 - Hidden camera 1,mp4,False,31,31-1-ja,Hidden camera 1,2006-06-27,0,,lincoln31_0,lincoln2006-06-27_0,lincoln-31-1-ja,lincoln_20060627_31_0,episode/lincoln_20060627_31_0_ja.mp4,False,lincoln2006-06-27,False,True
31,3772,raw,lincoln,episode,Lincoln #032 (2006.07.04) - Hidden camera (2).mp4,raw/lincoln/episode/Lincoln #032 (2006.07.04) - Hidden camera (2).mp4,False,ja,Lincoln #032 2006.07.04 - Hidden camera 2,mp4,False,32,32-1-ja,Hidden camera 2,2006-07-04,0,,lincoln32_0,lincoln2006-07-04_0,lincoln-32-1-ja,lincoln_20060704_32_0,episode/lincoln_20060704_32_0_ja.mp4,False,lincoln2006-07-04,False,True
32,3779,raw,lincoln,episode,Lincoln #033 (2006.07.11) - Locker room.mp4,raw/lincoln/episode/Lincoln #033 (2006.07.11) - Locker room.mp4,False,ja,Lincoln #033 2006.07.11 - Locker room,mp4,False,33,33-1-ja,Locker room,2006-07-11,0,,lincoln33_0,lincoln2006-07-11_0,lincoln-33-1-ja,lincoln_20060711_33_0,episode/lincoln_20060711_33_0_ja.mp4,False,lincoln2006-07-11,False,True
33,3780,raw,lincoln,episode,Lincoln #034 (2006.07.18) - Midnight radio.mp4,raw/lincoln/episode/Lincoln #034 (2006.07.18) - Midnight radio.mp4,False,ja,Lincoln #034 2006.07.18 - Midnight radio,mp4,False,34,34-1-ja,Midnight radio,2006-07-18,0,,lincoln34_0,lincoln2006-07-18_0,lincoln-34-1-ja,lincoln_20060718_34_0,episode/lincoln_20060718_34_0_ja.mp4,False,lincoln2006-07-18,True,True
34,3781,raw,lincoln,episode,Lincoln #035 (2006.08.08) - Guts.mp4,raw/lincoln/episode/Lincoln #035 (2006.08.08) - Guts.mp4,False,ja,Lincoln #035 2006.08.08 - Guts,mp4,False,35,35-1-ja,Guts,2006-08-08,0,,lincoln35_0,lincoln2006-08-08_0,lincoln-35-1-ja,lincoln_20060808_35_0,episode/lincoln_20060808_35_0_ja.mp4,False,lincoln2006-08-08,False,True
35,3782,raw,lincoln,episode,Lincoln #036 (2006.08.15) - One phrase karaoke.mp4,raw/lincoln/episode/Lincoln #036 (2006.08.15) - One phrase karaoke.mp4,False,ja,Lincoln #036 2006.08.15 - One phrase karaoke,mp4,False,36,36-1-ja,One phrase karaoke,2006-08-15,0,,lincoln36_0,lincoln2006-08-15_0,lincoln-36-1-ja,lincoln_20060815_36_0,episode/lincoln_20060815_36_0_ja.mp4,False,lincoln2006-08-15,False,True
36,3783,raw,lincoln,episode,Lincoln #037 (2006.08.22) - Bad ass mafia.mp4,raw/lincoln/episode/Lincoln #037 (2006.08.22) - Bad ass mafia.mp4,False,ja,Lincoln #037 2006.08.22 - Bad ass mafia,mp4,False,37,37-1-ja,Bad ass mafia,2006-08-22,0,,lincoln37_0,lincoln2006-08-22_0,lincoln-37-1-ja,lincoln_20060822_37_0,episode/lincoln_20060822_37_0_ja.mp4,False,lincoln2006-08-22,True,True
37,3784,raw,lincoln,episode,Lincoln #038 (2006.08.29) - Friendly Downtown Junichi Koumoto.mp4,raw/lincoln/episode/Lincoln #038 (2006.08.29) - Friendly Downtown Junichi Koumoto.mp4,False,ja,Lincoln #038 2006.08.29 - Friendly Downtown Junichi Koumoto,mp4,False,38,38-1-ja,Friendly Downtown Junichi Koumoto,2006-08-29,0,,lincoln38_0,lincoln2006-08-29_0,lincoln-38-1-ja,lincoln_20060829_38_0,episode/lincoln_20060829_38_0_ja.mp4,False,lincoln2006-08-29,False,True
38,3785,raw,lincoln,episode,Lincoln #039 (2006.09.05) - Fujiwara's mothers battle.mp4,raw/lincoln/episode/Lincoln #039 (2006.09.05) - Fujiwara's mothers battle.mp4,False,ja,Lincoln #039 2006.09.05 - Fujiwara's mothers battle,mp4,False,39,39-1-ja,Fujiwara's mothers battle,2006-09-05,0,,lincoln39_0,lincoln2006-09-05_0,lincoln-39-1-ja,lincoln_20060905_39_0,episode/lincoln_20060905_39_0_ja.mp4,False,lincoln2006-09-05,False,True
39,3786,raw,lincoln,episode,Lincoln #040 (2006.09.12) - Matsumoto's 43rd Birthday at the ballpark.mp4,raw/lincoln/episode/Lincoln #040 (2006.09.12) - Matsumoto's 43rd Birthday at the ballpark.mp4,False,ja,Lincoln #040 2006.09.12 - Matsumoto's 43rd Birthday at the ballpark,mp4,False,40,40-1-ja,Matsumoto's 43rd Birthday at the ballpark,2006-09-12,0,,lincoln40_0,lincoln2006-09-12_0,lincoln-40-1-ja,lincoln_20060912_40_0,episode/lincoln_20060912_40_0_ja.mp4,False,lincoln2006-09-12,False,True
40,3787,raw,lincoln,episode,Lincoln #041 (2006.09.19) - Giant project Tokoroten.mp4,raw/lincoln/episode/Lincoln #041 (2006.09.19) - Giant project Tokoroten.mp4,False,ja,Lincoln #041 2006.09.19 - Giant project Tokoroten,mp4,False,41,41-1-ja,Giant project Tokoroten,2006-09-19,0,,lincoln41_0,lincoln2006-09-19_0,lincoln-41-1-ja,lincoln_20060919_41_0,episode/lincoln_20060919_41_0_ja.mp4,False,lincoln2006-09-19,False,True
41,3788,raw,lincoln,episode,Lincoln #042 (2006.09.26) - A not improvised trip to Okinawa.mp4,raw/lincoln/episode/Lincoln #042 (2006.09.26) - A not improvised trip to Okinawa.mp4,False,ja,Lincoln #042 2006.09.26 - A not improvised trip to Okinawa,mp4,False,42,42-1-ja,A not improvised trip to Okinawa,2006-09-26,0,,lincoln42_0,lincoln2006-09-26_0,lincoln-42-1-ja,lincoln_20060926_42_0,episode/lincoln_20060926_42_0_ja.mp4,False,lincoln2006-09-26,False,True
42,3773,raw,lincoln,episode,Lincoln #043 (2006.10.17) - Top 10 most expensive episodes.mp4,raw/lincoln/episode/Lincoln #043 (2006.10.17) - Top 10 most expensive episodes.mp4,False,ja,Lincoln #043 2006.10.17 - Top 10 most expensive episodes,mp4,False,43,43-1-ja,Top 10 most expensive episodes,2006-10-17,0,,lincoln43_0,lincoln2006-10-17_0,lincoln-43-1-ja,lincoln_20061017_43_0,episode/lincoln_20061017_43_0_ja.mp4,False,lincoln2006-10-17,False,True
43,3789,raw,lincoln,episode,Lincoln #044 (2006.10.24) - Hidden Camera.mp4,raw/lincoln/episode/Lincoln #044 (2006.10.24) - Hidden Camera.mp4,False,ja,Lincoln #044 2006.10.24 - Hidden Camera,mp4,False,44,44-1-ja,Hidden Camera,2006-10-24,0,,lincoln44_0,lincoln2006-10-24_0,lincoln-44-1-ja,lincoln_20061024_44_0,episode/lincoln_20061024_44_0_ja.mp4,False,lincoln2006-10-24,False,True
44,3790,raw,lincoln,episode,Lincoln #045 (2006.10.31) - Ristrante Hamada.mp4,raw/lincoln/episode/Lincoln #045 (2006.10.31) - Ristrante Hamada.mp4,False,ja,Lincoln #045 2006.10.31 - Ristrante Hamada,mp4,False,45,45-1-ja,Ristrante Hamada,2006-10-31,0,,lincoln45_0,lincoln2006-10-31_0,lincoln-45-1-ja,lincoln_20061031_45_0,episode/lincoln_20061031_45_0_ja.mp4,False,lincoln2006-10-31,False,True
45,3791,raw,lincoln,episode,Lincoln #046 (2006.11.07) - Granny's bike race.mp4,raw/lincoln/episode/Lincoln #046 (2006.11.07) - Granny's bike race.mp4,False,ja,Lincoln #046 2006.11.07 - Granny's bike race,mp4,False,46,46-1-ja,Granny's bike race,2006-11-07,0,,lincoln46_0,lincoln2006-11-07_0,lincoln-46-1-ja,lincoln_20061107_46_0,episode/lincoln_20061107_46_0_ja.mp4,False,lincoln2006-11-07,False,True
46,3792,raw,lincoln,episode,Lincoln #047 (2006.11.14) - Friendly Downtown Angaruzu.mp4,raw/lincoln/episode/Lincoln #047 (2006.11.14) - Friendly Downtown Angaruzu.mp4,False,ja,Lincoln #047 2006.11.14 - Friendly Downtown Angaruzu,mp4,False,47,47-1-ja,Friendly Downtown Angaruzu,2006-11-14,0,,lincoln47_0,lincoln2006-11-14_0,lincoln-47-1-ja,lincoln_20061114_47_0,episode/lincoln_20061114_47_0_ja.mp4,False,lincoln2006-11-14,False,True
47,3793,raw,lincoln,episode,Lincoln #048 (2006.11.21) - Himura's para para with the Ganguro girls.mp4,raw/lincoln/episode/Lincoln #048 (2006.11.21) - Himura's para para with the Ganguro girls.mp4,False,ja,Lincoln #048 2006.11.21 - Himura's para para with the Ganguro girls,mp4,False,48,48-1-ja,Himura's para para with the Ganguro girls,2006-11-21,0,,lincoln48_0,lincoln2006-11-21_0,lincoln-48-1-ja,lincoln_20061121_48_0,episode/lincoln_20061121_48_0_ja.mp4,False,lincoln2006-11-21,False,True
48,3794,raw,lincoln,episode,Lincoln #049 (2006.11.28) - Romantic bus Tsukkomi kisses boke.mp4,raw/lincoln/episode/Lincoln #049 (2006.11.28) - Romantic bus Tsukkomi kisses boke.mp4,False,ja,Lincoln #049 2006.11.28 - Romantic bus Tsukkomi kisses boke,mp4,False,49,49-1-ja,Romantic bus Tsukkomi kisses boke,2006-11-28,0,,lincoln49_0,lincoln2006-11-28_0,lincoln-49-1-ja,lincoln_20061128_49_0,episode/lincoln_20061128_49_0_ja.mp4,False,lincoln2006-11-28,False,True
49,3795,raw,lincoln,episode,Lincoln #050 (2006.12.05) - Campaign to rise the rating in Shizuoka.mp4,raw/lincoln/episode/Lincoln #050 (2006.12.05) - Campaign to rise the rating in Shizuoka.mp4,False,ja,Lincoln #050 2006.12.05 - Campaign to rise the rating in Shizuoka,mp4,False,50,50-1-ja,Campaign to rise the rating in Shizuoka,2006-12-05,0,,lincoln50_0,lincoln2006-12-05_0,lincoln-50-1-ja,lincoln_20061205_50_0,episode/lincoln_20061205_50_0_ja.mp4,False,lincoln2006-12-05,False,True
50,3796,raw,lincoln,episode,Lincoln #051 (2006.12.12) - Otake's 39th Birthday at the Universal Studios Japan.mp4,raw/lincoln/episode/Lincoln #051 (2006.12.12) - Otake's 39th Birthday at the Universal Studios Japan.mp4,False,ja,Lincoln #051 2006.12.12 - Otake's 39th Birthday at the Universal Studios Japan,mp4,False,51,51-1-ja,Otake's 39th Birthday at the Universal Studios Japan,2006-12-12,0,,lincoln51_0,lincoln2006-12-12_0,lincoln-51-1-ja,lincoln_20061212_51_0,episode/lincoln_20061212_51_0_ja.mp4,False,lincoln2006-12-12,False,True
51,3797,raw,lincoln,episode,Lincoln #052 (2006.12.19) - Ristrante Yamaguchi.mp4,raw/lincoln/episode/Lincoln #052 (2006.12.19) - Ristrante Yamaguchi.mp4,False,ja,Lincoln #052 2006.12.19 - Ristrante Yamaguchi,mp4,False,52,52-1-ja,Ristrante Yamaguchi,2006-12-19,0,,lincoln52_0,lincoln2006-12-19_0,lincoln-52-1-ja,lincoln_20061219_52_0,episode/lincoln_20061219_52_0_ja.mp4,False,lincoln2006-12-19,False,True
52,3774,raw,lincoln,episode,Lincoln #053 (2007.01.16) - Friendly DownTown Yoiko (sub).avi,raw/lincoln/episode/Lincoln #053 (2007.01.16) - Friendly DownTown Yoiko (sub).avi,False,ja,Lincoln #053 2007.01.16 - Friendly DownTown Yoiko sub,avi,False,53,53-1-ja,Friendly DownTown Yoiko sub,2007-01-16,0,,lincoln53_0,lincoln2007-01-16_0,lincoln-53-1-ja,lincoln_20070116_53_0,episode/lincoln_20070116_53_0_ja.avi,False,lincoln2007-01-16,True,False
53,3798,raw,lincoln,episode,Lincoln #054 (2007.01.23) - Trying to place the team on the field.mp4,raw/lincoln/episode/Lincoln #054 (2007.01.23) - Trying to place the team on the field.mp4,False,ja,Lincoln #054 2007.01.23 - Trying to place the team on the field,mp4,False,54,54-1-ja,Trying to place the team on the field,2007-01-23,0,,lincoln54_0,lincoln2007-01-23_0,lincoln-54-1-ja,lincoln_20070123_54_0,episode/lincoln_20070123_54_0_ja.mp4,False,lincoln2007-01-23,False,True
54,3799,raw,lincoln,episode,"Lincoln #055 (2007.01.30) - Please, kiss me with Yahagi.mp4","raw/lincoln/episode/Lincoln #055 (2007.01.30) - Please, kiss me with Yahagi.mp4",False,ja,"Lincoln #055 2007.01.30 - Please, kiss me with Yahagi",mp4,False,55,55-1-ja,"Please, kiss me with Yahagi",2007-01-30,0,,lincoln55_0,lincoln2007-01-30_0,lincoln-55-1-ja,lincoln_20070130_55_0,episode/lincoln_20070130_55_0_ja.mp4,False,lincoln2007-01-30,False,True
