,folder,channel,type,filename,path,subbed,language,name,filetype,hardsub,episode,permalink,name_en,date,segment,name_ja,episode_id,date_id,peertubeid,cct_id,newpath,uploaded,langcheck,in_en,subs_burnt
251,subbed,gakinotsukai,episode,#0266 - Yamasaki Fired.avi,subbed/gakinotsukai/episode/#0266 - Yamasaki Fired.avi,True,en,#0266 - Yamasaki Fired,avi,False,266,266-1-en,Yamasaki Fired,1995-03-12,0,山崎邦正ドッキリカメラ（吉本クビになる？）,gakinotsukai266_0,,gakinotsukai-266-1-en,gakinotsukai_19950312_266_0,episode/gakinotsukai_19950312_266_0_en.avi,True,gakinotsukai1995-03-12,True,False
252,subbed,gakinotsukai,episode,#0268 - Director Okamoto Reverse Bungee.mp4,subbed/gakinotsukai/episode/#0268 - Director Okamoto Reverse Bungee.mp4,True,en,#0268 - Director Okamoto Reverse Bungee,mp4,False,268,268-1-en,Director Okamoto Reverse Bungee,1995-03-26,0,マネージャー岡本が怒る!?(1)〜逆バンジー,gakinotsukai268_0,,gakinotsukai-268-1-en,gakinotsukai_19950326_268_0,episode/gakinotsukai_19950326_268_0_en.mp4,True,gakinotsukai1995-03-26,True,True
253,subbed,gakinotsukai,episode,#0270 - Degawa vs Yamasaki Reaction Battle To Become a Regular.mp4,subbed/gakinotsukai/episode/#0270 - Degawa vs Yamasaki Reaction Battle To Become a Regular.mp4,True,en,#0270 - Degawa vs Yamasaki Reaction Battle To Become a Regular,mp4,False,270,270-1-en,Degawa vs Yamasaki Reaction Battle To Become a Regular,1995-04-16,0,山崎・出川リアクション対決,gakinotsukai270_0,,gakinotsukai-270-1-en,gakinotsukai_19950416_270_0,episode/gakinotsukai_19950416_270_0_en.mp4,True,gakinotsukai1995-04-16,True,True
254,subbed,gakinotsukai,episode,#0275 - Yamasakis Slap Colleciton.avi,subbed/gakinotsukai/episode/#0275 - Yamasakis Slap Colleciton.avi,True,en,#0275 - Yamasakis Slap Colleciton,avi,False,275,275-1-en,Yamasakis Slap Colleciton,1995-05-21,0,山崎邦正企画会議,gakinotsukai275_0,,gakinotsukai-275-1-en,gakinotsukai_19950521_275_0,episode/gakinotsukai_19950521_275_0_en.avi,True,gakinotsukai1995-05-21,True,False
255,subbed,gakinotsukai,episode,#0279 - Oogiri Daigassen #7 - Part 2.avi,subbed/gakinotsukai/episode/#0279 - Oogiri Daigassen #7 - Part 2.avi,True,en,#0279 - Oogiri Daigassen #7 - Part 2,avi,False,279,279-1-en,Oogiri Daigassen #7 - Part 2,1995-06-18,0,第７回大喜利大合戦!!（後編）,gakinotsukai279_0,,gakinotsukai-279-1-en,gakinotsukai_19950618_279_0,episode/gakinotsukai_19950618_279_0_en.avi,True,gakinotsukai1995-06-18,True,False
256,subbed,gakinotsukai,episode,#0288 - Musical Adventure Summer 95.avi,subbed/gakinotsukai/episode/#0288 - Musical Adventure Summer 95.avi,True,en,#0288 - Musical Adventure Summer 95,avi,False,288,288-1-en,Musical Adventure Summer 95,1995-08-27,0,ミュージカルアドベンチャー'95SUMMER愛,gakinotsukai288_0,,gakinotsukai-288-1-en,gakinotsukai_19950827_288_0,episode/gakinotsukai_19950827_288_0_en.avi,True,gakinotsukai1995-08-27,True,False
257,subbed,gakinotsukai,episode,#0291 - Stalking - Matsumoto.avi,subbed/gakinotsukai/episode/#0291 - Stalking - Matsumoto.avi,True,en,#0291 - Stalking - Matsumoto,avi,False,291,291-1-en,Stalking - Matsumoto,1995-09-17,0,松本ドッキリ！尾行大作戦!!（尾行シリーズ(1)）,gakinotsukai291_0,,gakinotsukai-291-1-en,gakinotsukai_19950917_291_0,episode/gakinotsukai_19950917_291_0_en.avi,True,gakinotsukai1995-09-17,True,False
258,subbed,gakinotsukai,episode,#0297 - Shichi Henge - Yamasaki Hosei.mkv,subbed/gakinotsukai/episode/#0297 - Shichi Henge - Yamasaki Hosei.mkv,True,en,#0297 - Shichi Henge - Yamasaki Hosei,mkv,True,297,297-1-en,Shichi Henge - Yamasaki Hosei,1995-11-05,0,山崎邦正七変化!! (七変化第1回),gakinotsukai297_0,,gakinotsukai-297-1-en,gakinotsukai_19951105_297_0,episode/gakinotsukai_19951105_297_0_en.mkv,True,gakinotsukai1995-11-05,True,True
259,subbed,gakinotsukai,episode,#0297 - Shichi Henge - Yamasaki Hosei.mp4,subbed/gakinotsukai/episode/#0297 - Shichi Henge - Yamasaki Hosei.mp4,True,en,#0297 - Shichi Henge - Yamasaki Hosei,mp4,False,297,297-1-en,Shichi Henge - Yamasaki Hosei,1995-11-05,0,山崎邦正七変化!! (七変化第1回),gakinotsukai297_0,,gakinotsukai-297-1-en,gakinotsukai_19951105_297_0,episode/gakinotsukai_19951105_297_0_en.mp4,True,gakinotsukai1995-11-05,True,True
260,subbed,gakinotsukai,episode,#0298 - Matsumoto vs Hamada 100 #1.mp4,subbed/gakinotsukai/episode/#0298 - Matsumoto vs Hamada 100 #1.mp4,True,en,#0298 - Matsumoto vs Hamada 100 #1,mp4,False,298,298-1-en,Matsumoto vs Hamada 100 #1,1995-11-12,0,松本VS浜田100本勝負,gakinotsukai298_0,,gakinotsukai-298-1-en,gakinotsukai_19951112_298_0,episode/gakinotsukai_19951112_298_0_en.mp4,True,gakinotsukai1995-11-12,True,True
261,subbed,gakinotsukai,episode,#0303 - Manager Okamoto Is Mad in Hong Kong.mp4,subbed/gakinotsukai/episode/#0303 - Manager Okamoto Is Mad in Hong Kong.mp4,True,en,#0303 - Manager Okamoto Is Mad in Hong Kong,mp4,False,303,303-1-en,Manager Okamoto Is Mad in Hong Kong,1995-12-17,0,1995年度第１回ガキデミー賞授賞式,gakinotsukai303_0,,gakinotsukai-303-1-en,gakinotsukai_19951217_303_0,episode/gakinotsukai_19951217_303_0_en.mp4,True,gakinotsukai1995-12-17,True,True
262,subbed,gakinotsukai,episode,#0307 - Yamasaki vs Animals.mkv,subbed/gakinotsukai/episode/#0307 - Yamasaki vs Animals.mkv,True,en,#0307 - Yamasaki vs Animals,mkv,True,307,307-1-en,Yamasaki vs Animals,1996-01-28,0,ヘタレ山崎　決死のバトル大作戦!!,gakinotsukai307_0,,gakinotsukai-307-1-en,gakinotsukai_19960128_307_0,episode/gakinotsukai_19960128_307_0_en.mkv,True,gakinotsukai1996-01-28,True,False
263,subbed,gakinotsukai,episode,#0309 - Parking Stop Inquiry.avi,subbed/gakinotsukai/episode/#0309 - Parking Stop Inquiry.avi,True,en,#0309 - Parking Stop Inquiry,avi,False,309,309-1-en,Parking Stop Inquiry,1996-02-11,0,社会を斬る（２）車止めの考察,gakinotsukai309_0,,gakinotsukai-309-1-en,gakinotsukai_19960211_309_0,episode/gakinotsukai_19960211_309_0_en.avi,True,gakinotsukai1996-02-11,True,False
264,subbed,gakinotsukai,episode,#0321 - Matsumoto vs Hamada 100 #2.avi,subbed/gakinotsukai/episode/#0321 - Matsumoto vs Hamada 100 #2.avi,True,en,#0321 - Matsumoto vs Hamada 100 #2,avi,False,321,321-1-en,Matsumoto vs Hamada 100 #2,1996-05-12,0,第２回　松本ＶＳ浜田１００本勝負!!,gakinotsukai321_0,,gakinotsukai-321-1-en,gakinotsukai_19960512_321_0,episode/gakinotsukai_19960512_321_0_en.avi,True,gakinotsukai1996-05-12,True,False
265,subbed,gakinotsukai,episode,#0325 - Shichi Henge - Producer Nakamura.flv,subbed/gakinotsukai/episode/#0325 - Shichi Henge - Producer Nakamura.flv,True,en,#0325 - Shichi Henge - Producer Nakamura,flv,False,325,325-1-en,Shichi Henge - Producer Nakamura,1996-06-09,0,中村プロデューサー七変化!! (七変化第4回),gakinotsukai325_0,,gakinotsukai-325-1-en,gakinotsukai_19960609_325_0,episode/gakinotsukai_19960609_325_0_en.flv,True,gakinotsukai1996-06-09,True,False
266,subbed,gakinotsukai,episode,#0331 - Genkai - Ice Coffee.mp4,subbed/gakinotsukai/episode/#0331 - Genkai - Ice Coffee.mp4,True,en,#0331 - Genkai - Ice Coffee,mp4,False,331,331-1-en,Genkai - Ice Coffee,1996-07-28,0,アイスコーヒーはどこまでアイスコーヒーなのか!?　アイスコーヒーの限界に迫る!!,gakinotsukai331_0,,gakinotsukai-331-1-en,gakinotsukai_19960728_331_0,episode/gakinotsukai_19960728_331_0_en.mp4,True,gakinotsukai1996-07-28,True,True
267,subbed,gakinotsukai,episode,#0334 - Yamasakis Ass Magic.mkv,subbed/gakinotsukai/episode/#0334 - Yamasakis Ass Magic.mkv,True,en,#0334 - Yamasakis Ass Magic,mkv,True,334,334-1-en,Yamasakis Ass Magic,1996-08-18,0,山崎邦正の超ケツマジック!!,gakinotsukai334_0,,gakinotsukai-334-1-en,gakinotsukai_19960818_334_0,episode/gakinotsukai_19960818_334_0_en.mkv,True,gakinotsukai1996-08-18,True,True
268,subbed,gakinotsukai,episode,#0334 - Yamasakis Ass Magic.mp4,subbed/gakinotsukai/episode/#0334 - Yamasakis Ass Magic.mp4,True,en,#0334 - Yamasakis Ass Magic,mp4,False,334,334-1-en,Yamasakis Ass Magic,1996-08-18,0,山崎邦正の超ケツマジック!!,gakinotsukai334_0,,gakinotsukai-334-1-en,gakinotsukai_19960818_334_0,episode/gakinotsukai_19960818_334_0_en.mp4,True,gakinotsukai1996-08-18,True,True
269,subbed,gakinotsukai,episode,#0337 - Genkai - Hiyashi Chuuka.mkv,subbed/gakinotsukai/episode/#0337 - Genkai - Hiyashi Chuuka.mkv,True,en,#0337 - Genkai - Hiyashi Chuuka,mkv,True,337,337-1-en,Genkai - Hiyashi Chuuka,1996-09-08,0,第２回　冷し中華はどこまで冷し中華なのか!!　冷やし中華の限界に迫る!!,gakinotsukai337_0,,gakinotsukai-337-1-en,gakinotsukai_19960908_337_0,episode/gakinotsukai_19960908_337_0_en.mkv,True,gakinotsukai1996-09-08,True,True
270,subbed,gakinotsukai,episode,#0337 - Genkai - Hiyashi Chuuka.mp4,subbed/gakinotsukai/episode/#0337 - Genkai - Hiyashi Chuuka.mp4,True,en,#0337 - Genkai - Hiyashi Chuuka,mp4,False,337,337-1-en,Genkai - Hiyashi Chuuka,1996-09-08,0,第２回　冷し中華はどこまで冷し中華なのか!!　冷やし中華の限界に迫る!!,gakinotsukai337_0,,gakinotsukai-337-1-en,gakinotsukai_19960908_337_0,episode/gakinotsukai_19960908_337_0_en.mp4,True,gakinotsukai1996-09-08,True,True
271,subbed,gakinotsukai,episode,#0343 - Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring.mkv,subbed/gakinotsukai/episode/#0343 - Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring.mkv,True,en,#0343 - Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring,mkv,True,343,343-1-en,Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring,1996-11-03,0,山崎邦正ケツ公開スパーリング!!,gakinotsukai343_0,,gakinotsukai-343-1-en,gakinotsukai_19961103_343_0,episode/gakinotsukai_19961103_343_0_en.mkv,True,gakinotsukai1996-11-03,True,True
272,subbed,gakinotsukai,episode,#0343 - Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring.mp4,subbed/gakinotsukai/episode/#0343 - Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring.mp4,True,en,#0343 - Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring,mp4,False,343,343-1-en,Yamasaki vs Moriman #1 - Yamasaki Hoseis Ass Open Sparring,1996-11-03,0,山崎邦正ケツ公開スパーリング!!,gakinotsukai343_0,,gakinotsukai-343-1-en,gakinotsukai_19961103_343_0,episode/gakinotsukai_19961103_343_0_en.mp4,True,gakinotsukai1996-11-03,True,True
273,subbed,gakinotsukai,episode,#0350 - Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1.mkv,subbed/gakinotsukai/episode/#0350 - Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1.mkv,True,en,#0350 - Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1,mkv,True,350,350-1-en,Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1,1996-12-29,0,第２回　山崎邦正ケツリベンジ　KETSU-1グランプリ!!,gakinotsukai350_0,,gakinotsukai-350-1-en,gakinotsukai_19961229_350_0,episode/gakinotsukai_19961229_350_0_en.mkv,True,gakinotsukai1996-12-29,True,True
274,subbed,gakinotsukai,episode,#0350 - Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1.mp4,subbed/gakinotsukai/episode/#0350 - Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1.mp4,True,en,#0350 - Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1,mp4,False,350,350-1-en,Yamasaki vs Moriman #2 - Yamasaki Hoseis Ass Revenge Ass 1 Grand Prix!! Part 1,1996-12-29,0,第２回　山崎邦正ケツリベンジ　KETSU-1グランプリ!!,gakinotsukai350_0,,gakinotsukai-350-1-en,gakinotsukai_19961229_350_0,episode/gakinotsukai_19961229_350_0_en.mp4,True,gakinotsukai1996-12-29,True,True
275,subbed,gakinotsukai,episode,#0353 - Matsumoto vs Hamada 100 #3.avi,subbed/gakinotsukai/episode/#0353 - Matsumoto vs Hamada 100 #3.avi,True,en,#0353 - Matsumoto vs Hamada 100 #3,avi,False,353,353-1-en,Matsumoto vs Hamada 100 #3,1997-01-19,0,第3回　松本vs浜田100本勝負！！,gakinotsukai353_0,,gakinotsukai-353-1-en,gakinotsukai_19970119_353_0,episode/gakinotsukai_19970119_353_0_en.avi,True,gakinotsukai1997-01-19,True,False
276,subbed,gakinotsukai,episode,#0374 - Oogiri Daigassen #8.mkv,subbed/gakinotsukai/episode/#0374 - Oogiri Daigassen #8.mkv,True,en,#0374 - Oogiri Daigassen #8,mkv,True,374,374-1-en,Oogiri Daigassen #8,1997-06-29,0,第8回　大喜利大合戦,gakinotsukai374_0,,gakinotsukai-374-1-en,gakinotsukai_19970629_374_0,episode/gakinotsukai_19970629_374_0_en.mkv,True,gakinotsukai1997-06-29,True,False
277,subbed,gakinotsukai,episode,#0379 - Genkai - Mild Seven.mkv,subbed/gakinotsukai/episode/#0379 - Genkai - Mild Seven.mkv,True,en,#0379 - Genkai - Mild Seven,mkv,True,379,379-1-en,Genkai - Mild Seven,1997-08-03,0,限界シリーズ 第3弾マイルドセブンはどこまでマイルドセブンなのか？マイルドセブンの限界に迫る！！,gakinotsukai379_0,,gakinotsukai-379-1-en,gakinotsukai_19970803_379_0,episode/gakinotsukai_19970803_379_0_en.mkv,True,gakinotsukai1997-08-03,True,True
278,subbed,gakinotsukai,episode,#0379 - Genkai - Mild Seven.mp4,subbed/gakinotsukai/episode/#0379 - Genkai - Mild Seven.mp4,True,en,#0379 - Genkai - Mild Seven,mp4,False,379,379-1-en,Genkai - Mild Seven,1997-08-03,0,限界シリーズ 第3弾マイルドセブンはどこまでマイルドセブンなのか？マイルドセブンの限界に迫る！！,gakinotsukai379_0,,gakinotsukai-379-1-en,gakinotsukai_19970803_379_0,episode/gakinotsukai_19970803_379_0_en.mp4,True,gakinotsukai1997-08-03,True,True
279,subbed,gakinotsukai,episode,#0387 - Shichi Henge - Tanaka Naoki.mkv,subbed/gakinotsukai/episode/#0387 - Shichi Henge - Tanaka Naoki.mkv,True,en,#0387 - Shichi Henge - Tanaka Naoki,mkv,True,387,387-1-en,Shichi Henge - Tanaka Naoki,1997-09-28,0,七変化シリーズ 第9弾 ココリコ田中七変化！！,gakinotsukai387_0,,gakinotsukai-387-1-en,gakinotsukai_19970928_387_0,episode/gakinotsukai_19970928_387_0_en.mkv,True,gakinotsukai1997-09-28,True,True
280,subbed,gakinotsukai,episode,#0387 - Shichi Henge - Tanaka Naoki.mp4,subbed/gakinotsukai/episode/#0387 - Shichi Henge - Tanaka Naoki.mp4,True,en,#0387 - Shichi Henge - Tanaka Naoki,mp4,False,387,387-1-en,Shichi Henge - Tanaka Naoki,1997-09-28,0,七変化シリーズ 第9弾 ココリコ田中七変化！！,gakinotsukai387_0,,gakinotsukai-387-1-en,gakinotsukai_19970928_387_0,episode/gakinotsukai_19970928_387_0_en.mp4,True,gakinotsukai1997-09-28,True,True
281,subbed,gakinotsukai,episode,#0388 - You Shouldnt Say That Word.flv,subbed/gakinotsukai/episode/#0388 - You Shouldnt Say That Word.flv,True,en,#0388 - You Shouldnt Say That Word,flv,False,388,388-1-en,You Shouldnt Say That Word,1997-10-12,0,ダウンタウン爆発企画それを言っちゃ〜おしめぇ〜よ〜！！,gakinotsukai388_0,,gakinotsukai-388-1-en,gakinotsukai_19971012_388_0,episode/gakinotsukai_19971012_388_0_en.flv,True,gakinotsukai1997-10-12,True,False
282,subbed,gakinotsukai,episode,#0389 - Yamasaki + Cocorico Skydiving Batsu.mp4,subbed/gakinotsukai/episode/#0389 - Yamasaki + Cocorico Skydiving Batsu.mp4,True,en,#0389 - Yamasaki + Cocorico Skydiving Batsu,mp4,False,389,389-1-en,Yamasaki + Cocorico Skydiving Batsu,1997-10-19,0,山崎邦正謝罪企画 スカイダイビング丸坊主,gakinotsukai389_0,,gakinotsukai-389-1-en,gakinotsukai_19971019_389_0,episode/gakinotsukai_19971019_389_0_en.mp4,True,gakinotsukai1997-10-19,True,True
283,subbed,gakinotsukai,episode,#0404 - Kiki #00 - Ramen.avi,subbed/gakinotsukai/episode/#0404 - Kiki #00 - Ramen.avi,True,en,#0404 - Kiki #00 - Ramen,avi,False,404,404-1-en,Kiki #00 - Ramen,1998-02-08,0,松本人志・挑戦シリーズ 第14弾前人未到のききラーメンに挑戦松本人志は本当にラーメンを食べわけられるのか！？,gakinotsukai404_0,,gakinotsukai-404-1-en,gakinotsukai_19980208_404_0,episode/gakinotsukai_19980208_404_0_en.avi,True,gakinotsukai1998-02-08,True,False
284,subbed,gakinotsukai,episode,#0409 - Hamadas Death Farewell Tears Contest.flv,subbed/gakinotsukai/episode/#0409 - Hamadas Death Farewell Tears Contest.flv,True,en,#0409 - Hamadas Death Farewell Tears Contest,flv,False,409,409-1-en,Hamadas Death Farewell Tears Contest,1998-03-15,0,「浜田が死んだ！？」バーチャルリアルリアクション涙のお別れコンテスト！！,gakinotsukai409_0,,gakinotsukai-409-1-en,gakinotsukai_19980315_409_0,episode/gakinotsukai_19980315_409_0_en.flv,True,gakinotsukai1998-03-15,True,False
285,subbed,gakinotsukai,episode,#0411 - Hamadas AV Filming Location Report Hamadas Hentai Drawings.mkv,subbed/gakinotsukai/episode/#0411 - Hamadas AV Filming Location Report Hamadas Hentai Drawings.mkv,True,en,#0411 - Hamadas AV Filming Location Report Hamadas Hentai Drawings,mkv,True,411,411-1-en,Hamadas AV Filming Location Report Hamadas Hentai Drawings,1998-04-05,0,大人の社会見学！アダルトビデオ撮影現場潜入ムンムンレポート！！,gakinotsukai411_0,,gakinotsukai-411-1-en,gakinotsukai_19980405_411_0,episode/gakinotsukai_19980405_411_0_en.mkv,True,gakinotsukai1998-04-05,True,False
286,subbed,gakinotsukai,episode,#0418 - Golf Competition.mkv,subbed/gakinotsukai/episode/#0418 - Golf Competition.mkv,True,en,#0418 - Golf Competition,mkv,True,418,418-1-en,Golf Competition,1998-05-24,0,今世紀最大！ 浜田vs松本他 夢のゴルフ対決！！,gakinotsukai418_0,,gakinotsukai-418-1-en,gakinotsukai_19980524_418_0,episode/gakinotsukai_19980524_418_0_en.mkv,True,gakinotsukai1998-05-24,True,True
287,subbed,gakinotsukai,episode,#0418 - Golf Competition.mp4,subbed/gakinotsukai/episode/#0418 - Golf Competition.mp4,True,en,#0418 - Golf Competition,mp4,False,418,418-1-en,Golf Competition,1998-05-24,0,今世紀最大！ 浜田vs松本他 夢のゴルフ対決！！,gakinotsukai418_0,,gakinotsukai-418-1-en,gakinotsukai_19980524_418_0,episode/gakinotsukai_19980524_418_0_en.mp4,True,gakinotsukai1998-05-24,True,True
288,subbed,gakinotsukai,episode,#0419 - Ass Works Grand Prix.mkv,subbed/gakinotsukai/episode/#0419 - Ass Works Grand Prix.mkv,True,en,#0419 - Ass Works Grand Prix,mkv,True,419,419-1-en,Ass Works Grand Prix,1998-05-31,0,めざせ一ケツ千金！ケッ作グランプリ！,gakinotsukai419_0,,gakinotsukai-419-1-en,gakinotsukai_19980531_419_0,episode/gakinotsukai_19980531_419_0_en.mkv,True,gakinotsukai1998-05-31,True,True
289,subbed,gakinotsukai,episode,#0419 - Ass Works Grand Prix.mp4,subbed/gakinotsukai/episode/#0419 - Ass Works Grand Prix.mp4,True,en,#0419 - Ass Works Grand Prix,mp4,False,419,419-1-en,Ass Works Grand Prix,1998-05-31,0,めざせ一ケツ千金！ケッ作グランプリ！,gakinotsukai419_0,,gakinotsukai-419-1-en,gakinotsukai_19980531_419_0,episode/gakinotsukai_19980531_419_0_en.mp4,True,gakinotsukai1998-05-31,True,True
290,subbed,gakinotsukai,episode,#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2.mkv,subbed/gakinotsukai/episode/#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2.mkv,True,en,#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2,mkv,True,420,420-1-en,Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2,1998-06-07,0,山崎vsモリマン 第2弾芸能界因縁のリベンジマッチ！山崎vsモリマン エンドレスバトル！！,gakinotsukai420_0,,gakinotsukai-420-1-en,gakinotsukai_19980607_420_0,episode/gakinotsukai_19980607_420_0_en.mkv,True,gakinotsukai1998-06-07,True,True
291,subbed,gakinotsukai,episode,#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2.mp4,subbed/gakinotsukai/episode/#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2.mp4,True,en,#0420 - Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2,mp4,False,420,420-1-en,Yamasaki vs Moriman #2 - Fateful Showbiz Revenge Match! an Endless Battle!! Part 2,1998-06-07,0,山崎vsモリマン 第2弾芸能界因縁のリベンジマッチ！山崎vsモリマン エンドレスバトル！！,gakinotsukai420_0,,gakinotsukai-420-1-en,gakinotsukai_19980607_420_0,episode/gakinotsukai_19980607_420_0_en.mp4,True,gakinotsukai1998-06-07,True,True
292,subbed,gakinotsukai,episode,#0429 - Yamasaki vs Moriman #3 - Final Revenge Match.mkv,subbed/gakinotsukai/episode/#0429 - Yamasaki vs Moriman #3 - Final Revenge Match.mkv,True,en,#0429 - Yamasaki vs Moriman #3 - Final Revenge Match,mkv,True,429,429-1-en,Yamasaki vs Moriman #3 - Final Revenge Match,1998-08-16,0,山崎vsモリマン 第3弾炎のファイナルリベンジマッチ IN 後楽園ホール！！,gakinotsukai429_0,,gakinotsukai-429-1-en,gakinotsukai_19980816_429_0,episode/gakinotsukai_19980816_429_0_en.mkv,True,gakinotsukai1998-08-16,True,True
293,subbed,gakinotsukai,episode,#0429 - Yamasaki vs Moriman #3 - Final Revenge Match.mp4,subbed/gakinotsukai/episode/#0429 - Yamasaki vs Moriman #3 - Final Revenge Match.mp4,True,en,#0429 - Yamasaki vs Moriman #3 - Final Revenge Match,mp4,False,429,429-1-en,Yamasaki vs Moriman #3 - Final Revenge Match,1998-08-16,0,山崎vsモリマン 第3弾炎のファイナルリベンジマッチ IN 後楽園ホール！！,gakinotsukai429_0,,gakinotsukai-429-1-en,gakinotsukai_19980816_429_0,episode/gakinotsukai_19980816_429_0_en.mp4,True,gakinotsukai1998-08-16,True,True
294,subbed,gakinotsukai,episode,#0430 - Titanic With Matsumotos Mom Batsu.mp4,subbed/gakinotsukai/episode/#0430 - Titanic With Matsumotos Mom Batsu.mp4,True,en,#0430 - Titanic With Matsumotos Mom Batsu,mp4,False,430,430-1-en,Titanic With Matsumotos Mom Batsu,1998-08-23,0,罰ゲーム企画 第13弾浜ちゃん罰ゲームオカンとロスに行ってタイタニックのラブシーンを撮影！！,gakinotsukai430_0,,gakinotsukai-430-1-en,gakinotsukai_19980823_430_0,episode/gakinotsukai_19980823_430_0_en.mp4,True,gakinotsukai1998-08-23,True,True
295,subbed,gakinotsukai,episode,#0193 - Matsumoto Challenge - Motorcycle.flv,subbed/gakinotsukai/episode/#0193 - Matsumoto Challenge - Motorcycle.flv,True,en,#0193 - Matsumoto Challenge - Motorcycle,flv,False,193,193-1-en,Matsumoto Challenge - Motorcycle,1993-09-05,0,地獄のバイクスタント階段のぼりに挑戦！,gakinotsukai193_0,,gakinotsukai-193-1-en,gakinotsukai_19930905_193_0,episode/gakinotsukai_19930905_193_0_en.flv,True,gakinotsukai1993-09-05,True,False
296,subbed,gakinotsukai,episode,#0296 - Piercing Roulette.mp4,subbed/gakinotsukai/episode/#0296 - Piercing Roulette.mp4,True,en,#0296 - Piercing Roulette,mp4,False,296,296-1-en,Piercing Roulette,1995-10-29,0,スタッフピアスでモテモテ大作戦!!,gakinotsukai296_0,,gakinotsukai-296-1-en,gakinotsukai_19951029_296_0,episode/gakinotsukai_19951029_296_0_en.mp4,True,gakinotsukai1995-10-29,True,True
297,subbed,gakinotsukai,episode,#0384 - Tanaka Beautification Project.avi,subbed/gakinotsukai/episode/#0384 - Tanaka Beautification Project.avi,True,en,#0384 - Tanaka Beautification Project,avi,False,384,384-1-en,Tanaka Beautification Project,1997-09-07,0,ココリコ田中救済企画！ボクだってキレイになりた〜い！！      Happy Birthday9月8日松ちゃん34歳の誕生日,gakinotsukai384_0,,gakinotsukai-384-1-en,gakinotsukai_19970907_384_0,episode/gakinotsukai_19970907_384_0_en.avi,True,gakinotsukai1997-09-07,True,False
298,subbed,gakinotsukai,episode,#0438 - Cosplay Bus Tour #1 - Kogyaru.mp4,subbed/gakinotsukai/episode/#0438 - Cosplay Bus Tour #1 - Kogyaru.mp4,True,en,#0438 - Cosplay Bus Tour #1 - Kogyaru,mp4,False,438,438-1-en,Cosplay Bus Tour #1 - Kogyaru,1998-11-01,0,バスツアー企画　第1弾「イヤよイヤよも好きのうち」男のコスプレ企画 コギャルになってバスツアー！！,gakinotsukai438_0,,gakinotsukai-438-1-en,gakinotsukai_19981101_438_0,episode/gakinotsukai_19981101_438_0_en.mp4,True,gakinotsukai1998-11-01,True,True
299,subbed,gakinotsukai,episode,#0480 - Tag with Guests.avi,subbed/gakinotsukai/episode/#0480 - Tag with Guests.avi,True,en,#0480 - Tag with Guests,avi,False,480,480-1-en,Tag with Guests,1999-09-12,0,激走！泣く子もだまる恐怖の鬼ごっこ大会!!,gakinotsukai480_0,,gakinotsukai-480-1-en,gakinotsukai_19990912_480_0,episode/gakinotsukai_19990912_480_0_en.avi,True,gakinotsukai1999-09-12,True,False
300,subbed,gakinotsukai,episode,#0524 - Kiki #05 - Beer.avi,subbed/gakinotsukai/episode/#0524 - Kiki #05 - Beer.avi,True,en,#0524 - Kiki #05 - Beer,avi,False,524,524-1-en,Kiki #05 - Beer,2000-08-13,0,この一口に命をかけろ 賞金10万円争奪！ききビール大会!!,gakinotsukai524_0,,gakinotsukai-524-1-en,gakinotsukai_20000813_524_0,episode/gakinotsukai_20000813_524_0_en.avi,True,gakinotsukai2000-08-13,True,False
